Taxonomy,,,,,,,,Page Numbers,,,Geography,,,,,Human Interact.,,Habitat Preference,,,,Social Behavior,,,,,,,,Foraging Location,,,,,,,Diet,,,,,,,,,,,,,,,,,,,Strategy,,,,,,,Breeding Season,,Nest Site,,,,,Nest Substrate,,,Nest Construction,,,,Breeding Info,,,,,,,,,Distribution,,,Extinction Risk,,,,,,,,,,,Comments,,,Mitchell et al. Plumage Color,,,,,,,,,,,,,,HabBreadth Columns from  Ducatez et al 2014,,,,,,"Gen. Length (Bird et al., 2020)",,,,,,,,,,,,Ducatez_etal_2020,,,,,,,,,,,,,,,,,,,Burgio et al 2019 Inferred,,,,,,,,,,,,,,,,,,,,,,,,,
family,subfamily,genus,common name,taxon,taxon_2 (matching),synonyms ,authority,HBW #,Juni #,Fors #,Continent,Countries,Isl. Endemic,Introduced,Migratory,Hunting,Pet Trade,Primary,Secondary,Third,Other,Comm. Roost,Mating system,Single,Pairs,Family Groups,Small Groups < 10,Med. Groups (10 - 100),Large groups (100+),Water,Ground,Vegetation,Canopy,Subcanopy,Air,Other,Crop Pest,Guild,Main Diet,Carrion,Arthropods,Insects,Larvae,"""Inverts""",Nectar,Seed,Grain,Nut,Fruit,Berries,Flowers,Leaf Shoots,Roots,Leaf Bud,Other,Digging,Scavenging,Flower_Probe,Gleaning,Excavate bark,Graze,Other,Start,Stop,Tree,Limb,T. termite ,A. termite,Other,Cavity,Hollow,Other,Existing,Excavate,Floor,Other,Min Eggs,Max Eggs,Incubation,Fledge,Egg shape,Egg Length,Egg Width,Colonial,Generation time,Range Size,Elev Min,Elev Max,IUCN Status,IUCN Category,Trend,Risk 1,Risk 2,Contraction,Exploitation,Other (Invasives/disease/etc),Habitat Loss,Mature Popln,Popln Est,Comments1,Comments2,Comments3,Colourfulness,Complexity,GlobalUniqueness,LocalUniqueness1,LocalUniqueness3,LocalUniqueness10,Yellow,Blue,Red,Orange,Green,Black,White,Grey,Habitat breadth (Within-class co-occurrence index; multiplicative beta),Habitat breadth (co-occurrence among species from all four classes; multiplicative beta),Habitat breadth (Within-class co-occurrence index; additive beta),Habitat breadth (co-occurrence among species from all four classes; additive beta),Number-habitat-classes,Total-number-IUCN-habitat-categories,Adult survival,Age at first reproduction,Maximum longevity,GenLength,Range centroid of latitude,Body mass,Mean clutch size,Minimum altitude,Maximum altitude,Migrant,Extent of Occurrence (breeding/resident),Forest,BiogeographicRange,ResearchEffort,BodyMass,MigratoryBehavior,HabitatBreadth,Insularity,Urban,TotalInnovations,TotalFoodTypeInnovations,TotalTechnicalInnovations,InnovationYesOrNo,FoodTypeInnovationYesOrNo,TechnicalInnovationYesOrNo,IUCNStatus2019,PopulationTrend2019,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,length (cm),mass (g),tail (mm),carrion,inverts,snails,pollen,nectar,seed,nut,fruit,flower,plant,roots,fungi,water,ground,vegetation,subcanopy,canopy,dig,scavenge,flowerprobe,glean,excavate,graze
Psittacidae,,Pyrrhura,Azuero Parakeet,Pyrrhura eisenmanni,Pyrrhura_eisenmanni,,"Delgado, 1985",N/A,463,487,CA,Panama,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1500,100,2000,EN,C2a(ii),decreasing,"< 2500 mature, declining, >95% mature in 1 subpopulation",,,,,,"1,000-2,499","<2,000",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.996205914,17.1,4.679973209,7.35,NA,NA,100,2000,Not a Migrant,1800,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,22,62.1,105,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Venezuelan Parakeet,Pyrrhura emma,Pyrrhura_emma,,"Salvadori, 1891",N/A,465,483,SA,Venezuela,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,33400,0,1700,LC,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.995257393,18.5,4.744853717,10.33,NA,NA,0,1700,Not a Migrant,88300,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Least-Concern,decreasing,1,1,0,NO,23,57.5,109.3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Maroon-bellied Parakeet,Pyrrhura frontalis,Pyrrhura_frontalis,,"Vieillot, 1818",439,458,475,SA,"Brazil, Uruguay, Paraguay, Argetina",N,N,,N,Y,Araucaria forest,humid montane evergreen forest,gallery woodland,city parks,,,,1,,1,1,,,,,1,1,,,1,,Araucaria nuts,,,1,1,,,1,,1,1,1,1,,,,maize,,,,,,1,,Oct,Dec,1,,,,mud nest,,1,,1,1,,,,5,30,45,Rounded,25.8,21.0,,6,1700000,0,1400,LC,,stable,,,,,,,,,,,,0.457645609,0.451261391,379.0920737,0.39812785,1.235575137,4.469444849,0.008745605,0.008313921,0.002136116,0.05863969,0.728722066,0.144580096,0.028471785,0.020390721,2.715575187,2.844862801,4467.5,10388.5,2,4,0.596532308,1.007381145,14.56726733,2.934828725,-22.57,72,5,0,1400,Not a Migrant,2690000,1,South-America,10,72,1,2.715575187,0,1,1,1,0,1,1,0,Least-Concern,stable,0,0,0,NO,26,83,125.8,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Grey-breasted Parakeet,Pyrrhura griseipectus,Pyrrhura_griseipectus,,"Salvadori, 1900",N/A,464,483,SA,Brazil,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,660,500,1100,CR,C2a(ii),decreasing,"< 250 mature, declining, 90% mature in 1 subpopln",,,,,,33-266,50-249,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.999723604,0.999873801,0,0,1,1,0.654596004,1.013364466,15.00312113,3.498973334,-4.28,75.87,NA,500,1100,Not a Migrant,830,1,South-America,2,75.87,1,0.999723604,0,0,0,0,0,0,0,0,Endangered,increasing,1,1,1,YES,23,50,110.5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Red-eared Parakeet,Pyrrhura hoematotis,Pyrrhura_hoematotis,,"Souancé, 1857",444,471,498,SA,Venezuela,N,N,seasonal,N,little,cloud forest,savanna woodland,edges and clearings,,,,,,,1,1,,,,,1,1,,,,,,,,1,1,,,1,,1,1,1,,,,,vegetable matter,,,,,1,1,,Aug,,,,,,,,,,,,,,,,,,Rounded,24.1,21.3,,6,6300,800,2000,LC,,decreasing,,,,,,,,,,,,0.447485366,0.411080137,353.7996858,0.221202708,0.995710825,3.919546841,0.002544447,0.006514365,0.012310613,0.020430632,0.722160896,0.169460278,0.012831899,0.05374687,2.406417112,2.500071124,3420,7031.333333,2,3,0.673541695,1.208130659,15.92883337,3.300580583,10.26,68.7,NA,800,2000,Altitudil Migrant,14300,1,South-America,0,68.7,2,2.406417112,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,25,68.7,113.3,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Psittacidae,,Pyrrhura,Sulphur-winged Parakeet,Pyrrhura hoffmanni,Pyrrhura_hoffmanni,,"Cabanis, 1861",444,473,500,CA,"Costa Rica, Panama",N,N,seasonal elevation,N,little,mountainous country in primary forest,shrubbery and secondary growth,pasture,,,,,,,1,1,,,,1,1,1,,,,,,,,,,,,1,,1,1,1,1,,,,,,,,,,1,,Jan,June,1,,,,stub,,1,,1,,,,,6,24,70,,,,,6,8000,700,3000,LC,,stable,,,,,,,,,,,,0.294083189,0.302513342,338.6609319,0.253152996,0.787435162,2.813265529,0.003869602,0.004403579,0.001669246,0.006535104,0.849119272,0.089922883,0.029141523,0.015338793,1.8705615,1.958153224,3065.666667,6946.333333,1,3,0.610141776,1.01071477,12.58579555,2.656035471,9.24,82.2,6,1200,3000,Not a Migrant,18400,1,Central-America,1,82.2,1,1.8705615,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,24,84,106.4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Pearly Parakeet,Pyrrhura lepida,Pyrrhura_lepida,Pyrrhura perlata,"Wagler, 1832",440,460,478,SA,Brazil,N,N,,N,little,humid terra firme forest,forest edge and secondary growth,clearings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vegetable matter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,548000,0,0,VU,A3c,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,,1,,,1,"6,700",">10,000",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.999801035,0.999904086,0,0,1,1,0.713961498,1.228738183,15.93534535,3.651505319,-3.9,75,NA,0,0,Not a Migrant,585000,1,South-America,0,75,1,0.999801035,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,0,0,NO,24,75,109.3,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,White-eared Parakeet,Pyrrhura leucotis,Pyrrhura_leucotis,,"Kuhl, 1820",440,464,483,SA,"Venezuela, Brazil",N,N,dispersive,N,N,tropical evergreen and decisuous forest and edge,clearings and groves,,,,social monogamy ,,1,,1,,,,,,1,1,,,,,,,,1,1,,,1,,1,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,9,27,45,Broadly elliptical,26.3,20.5,,6,273000,0,1700,NT,,decreasing,,,,,,,"10,000-19,999","15,000-30,000",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.207004238,2.332489209,3608.333333,7718.333333,2,3,0.510375996,0.871785456,13.06070521,3.377518838,-19.05,75.87,7,0,600,Not a Migrant,352000,1,South-America,9,75.87,1,2.207004238,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,1,0,NO,23,51.5,107.5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Bonaparte's Parakeet,Pyrrhura lucianii,Pyrrhura_lucianii,,"Deville, 1851",N/A,463,486,SA,"Ecuador, Peru, Bolivia",N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,47200,100,2000,LC,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.995257393,17.1,4.679024688,-3.67,NA,NA,100,2000,Not a Migrant,47200,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,22,62.1,99.7,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Maroon-tailed Parakeet,Pyrrhura melanura,Pyrrhura_melanura,,"Spix, 1824",443,466,491,SA,"Colombia, Venezuela, Brazil, Peru",N,N,seasonal,N,minimal,cloud forest,lowland wet forest in premontane zone,varzea forest,,,,,,,1,1,1,,,1,1,1,,,,,,,,,,,,1,,1,1,1,1,,,,,,,,,,1,,April,June,,,,,,,,,,,,,,4,25,56,,,,,6,1510000,0,2800,LC,,decreasing,,,,,,,,,,,,0.540648518,0.440429918,376.6081501,0.295435912,0.960229481,3.884584927,0.00049738,0.000592358,0.000485319,0.000850121,0.54257278,0.284755812,0.070525918,0.099720312,1.8705615,1.958153224,3065.666667,6946.333333,1,3,0.630118588,1.176683493,13.91829425,2.987818667,-1.01,70.54,4,0,500,Not a Migrant,2430000,1,South-America,2,70.54,1,1.8705615,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,24,83,109.3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
,,,,Pyrrhura molinae,Pyrrhura_molinae,,,440,461,480,SA,"Brazil, Bolivia, Argentina",N,N,seasonal elevation,N,Y,deciduous lowland woodland,secondary forest,gallery woodland and subtropical forest,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,1,1,1,,,,,vegetable matter,,,,,,1,,Feb,,1,,,,,,1,,1,,,,3,7,24,49,Rounded,24.2,19.6,,6,675000,0,2600,,,stable,,,,,,,,,,,,0.562501345,0.479796494,374.4167528,0.401781808,1.229782048,4.39113176,0.001622632,0.008280114,0.002407026,0.012229902,0.56807802,0.252035682,0.044815972,0.110530652,2.268965517,2.357086302,3129,6857,1,3,0.649104408,1.293859357,15.90044592,3.37008843,-17.59,77.09,3,0,2600,Altitudil Migrant,1290000,1,South-America,16,77.09,2,2.268965517,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,26,71.5,131.9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,El Oro Parakeet,Pyrrhura orcesi,Pyrrhura_orcesi,,"Ridgely & Robbins, 1988",443,468,493,SA,Ecuador,N,N,,N,N,very humid upper tropical rainforest,,,,,,,,,1,1,,,,,1,,,,,,figs,,,,,,,,,,1,1,,,,,,,,,,,1,,Mar,Jul,,,,,,,,,,,,,,,,,,,,,6,750,800,1200,EN,C2a(ii),decreasing,"< 2500 mature, declining, >95% mature in 1 subpopulation",,,,,,250-999,"350-1,500",,,,0.351406482,0.311031228,340.0748005,0.203409171,0.655900822,2.814600496,1.18917E-05,0.002273674,0.002874405,0.002992987,0.771871422,0.170558982,0.031444595,0.017972043,1.469689958,1.503215259,2031,4618,1,2,0.711547353,1.215130311,15.73700192,3.612519706,-3.26,70.79,NA,800,1200,Not a Migrant,4700,1,South-America,7,70.79,1,1.469689958,0,0,0,0,0,0,0,0,Endangered,decreasing,1,0,1,NO,22,70,97.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Choco Parakeet,Pyrrhura pacifica,Pyrrhura_pacifica,,"Chapman, 1915",N/A,467,492,SA,"Colombia, Ecuador",N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30500,0,2800,LC,,stable,,,,,,,,,,,,0.482479529,0.479689051,362.1732787,0.29901274,0.93600877,3.550488576,0.000170405,0.004499889,0.003890665,0.002017517,0.578617408,0.321605201,0.019148599,0.070050316,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.996205914,17.1,4.679973209,0.99,NA,NA,0,500,Not a Migrant,33400,1,South-America,0,70.54,1,1.8705615,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,24.5,84,95.3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Garlepp's Parakeet,Pyrrhura parvifrons,Pyrrhura_parvifrons,,"Arndt, 2008",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,49600,100,2000,LC,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.996205914,17.1,4.679973209,-5.94,NA,NA,100,2000,Not a Migrant,138000,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,22,62.1,101.1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Crimson-bellied Parakeet,Pyrrhura perlata,Pyrrhura_perlata,Pyrrhura rhodogaster,"Spix, 1824",439,460,478,SA,Brazil,N,N,,N,N,humid lowland forest,dense forest edge and secondary growth,,,,,,,,1,1,,,1,,1,1,,,,,Trema micrantha fruit,,,,,,,1,,1,1,,1,,,,mineral earth,,,,,,1,,Jul,Nov,,,,,,,,,,,,,3,6,25,56,,25.5,20.5,,6,1130000,0,0,VU,A3c,stable,> 30% reduction of popln in next 10 yrs / 3 gen,,1,,,1,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.999801035,0.999904086,0,0,1,1,0.612710912,1.145716508,14.18446764,3.015510365,-9.85,74.99,4.5,0,0,Not a Migrant,1140000,1,South-America,10,74.99,1,0.999801035,0,0,0,0,0,0,0,0,Vulnerable,stable,1,1,0,NO,24,87,102.4,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Wavy-breasted Parakeet,Pyrrhura peruviana,Pyrrhura_peruviana,,"Hocking et al., 2002",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,39700,100,1650,LC,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.996205914,17.1,4.679973209,-5.72,NA,NA,100,1650,Not a Migrant,259000,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,22,85,109,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Goias Parakeet,Pyrrhura pfrimeri,Pyrrhura_pfrimeri,,"Miranda-Ribeiro, 1920",N/A,465,483,SA,Brazil,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2185,0,600,EN,"A2c+3c+4c;B1ab(ii,iii,v)",decreasing,> 70% reduction in popln size in past 10 years / 3 gens,"Extent occurrence < 5,000 km^2",1,,,,,"20,000-49,999",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.999462366,0.999739312,0,0,1,1,0.641719775,1.013364466,15.35855085,3.498973334,-13.49,75.87,NA,0,600,Not a Migrant,20300,1,South-America,2,75.87,1,0.999462366,0,0,1,1,0,1,1,0,Endangered,decreasing,1,1,0,NO,22,51.5,111.3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Painted Parakeet,Pyrrhura picta,Pyrrhura_picta,,"Müller, 1776",440,462,484,"SA, CA","Guianas, Venezuela, Brazil, Ecuador, Peru, Bolivia, Colombia, Panama",N,N,,N,N,terra firme forest and edge,varzea forest,savanna and sand ridge,cloud forest and clearings,Y,,,1,,1,1,,1,1,,1,1,,,,,,,,1,1,,,1,,1,1,1,1,,,,"mineral earth, vegetable matter, algae",,,,,,1,,varies with location,,1,1,,,,1,,,1,,,,3,5,,,Elliptical,26.5,19.1,,6,1470000,100,2000,LC,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.642387091,2.787703957,4555.75,9916.5,2,4,0.655423454,1.074207044,12.60755494,2.922552113,3.06,62.1,4.5,100,2000,Not a Migrant,1560000,1,several,8,62.1,1,2.642387091,0,0,2,2,0,1,1,0,Least-Concern,decreasing,0,0,0,NO,22,62,104.7,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Rose-headed Parakeet,Pyrrhura rhodocephala,Pyrrhura_rhodocephala,,"Sclater & Salvin, 1871",444,472,499,SA,Venezuela,N,N,N,N,little,cloud forest,elfin woodland and paramo,secondary growth,clearings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,June,,,,,,,,,,,,,,,,,,,,,6,7200,800,3100,LC,,stable,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.674435411,1.718727915,1867.5,4069,1,2,0.708552064,1.231473043,16.1664523,3.597780349,8.7,75.87,NA,800,3100,Not a Migrant,17000,1,South-America,3,75.87,1,1.674435411,0,0,0,0,0,0,0,0,Least-Concern,stable,0,0,0,NO,24,51.5,106.8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Rose-fronted Parakeet,Pyrrhura roseifrons,Pyrrhura_roseifrons,,"G. R. Gray, 1859",N/A,N/A,486,SA,Brazil,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,639000,100,2000,LC,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.995257393,17.1,4.679024688,-9.39,NA,NA,100,2000,Not a Migrant,1000000,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Least-Concern,decreasing,0,0,0,NO,22,62,101.1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Black-capped Parakeet,Pyrrhura rupicola,Pyrrhura_rupicola,,"Tschudi, 1844",443,468,496,SA,"Peru, Bolivia, Brazil",N,N,,N,N,humid lowland terra firme forest,varzea forest,mountain foothills,,Y,,,1,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sept,,,,,,,,,,,,,,,7,,,,,,,6,546000,0,1100,NT,,decreasing,,,,,,,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.999801035,0.999904086,0,0,1,1,0.500901466,0.944057526,12.48684206,2.58478753,-11.14,74.99,7,0,1100,Not a Migrant,609000,1,South-America,2,74.99,1,0.999801035,0,0,1,1,0,1,1,0,Near-Threatened,decreasing,1,1,0,NO,22,75,114,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Madeira Parakeet,Pyrrhura snethlageae,Pyrrhura_snethlageae,,"Joseph & Blake, 2002",,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,332000,100,2000,VU,A4c,decreasing,> 30% reduction of popln in next 10 yrs / 3 gen,,1,,,1,,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.996205914,17.1,4.679973209,-9.68,NA,NA,100,2000,Not a Migrant,563000,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Vulnerable,decreasing,1,0,0,NO,22,85,99.7,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Sinu Parakeet,Pyrrhura subandina,Pyrrhura_subandina,,"Todd, 1917",N/A,463,487,SA,Colombia,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,100,1300,CR (PE),"C2a(i,ii); D",decreasing,< 50 mature,"< 250 mature, declining, no subpopln < 50 mature, 90% mature in 1 subpopln",,,,,1 to 49,,,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.804528571,0.996205914,17.1,4.679973209,NA,NA,NA,100,1300,Not a Migrant,NA,1,several,0,62.1,1,2.642387091,0,0,0,0,0,0,0,0,Critically-Endangered,decreasing,1,0,0,NO,22,62.1,103.6,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
Psittacidae,,Pyrrhura,Santa Marta Parakeet,Pyrrhura viridicata,Pyrrhura_viridicata,,"Todd, 1913",441,465,488,SA,Colombia,N,N,seasonal elevation,N,N,humid montane forest,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun,Nov,1,,,,stub,1,,,1,,,,,,,,,,,,6,460,1800,2800,EN,"B1ab(i,ii,iii,v)",decreasing,"Extent occurrence < 5,000 km^2",,1,,,1,3.300-6.700,"5,000-10,000",,,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.999723604,0.999873801,0,0,1,1,0.705628646,1.231473043,16.26134933,3.567871468,11.01,75.87,NA,1800,2800,Not a Migrant,1600,1,South-America,3,75.87,1,0.999723604,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,YES,25,68.7,113.7,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Psittacidae,,Rhynchopsitta,Thick-billed Parrot,Rhynchopsitta pachyrhyncha,Rhynchopsitta_pachyrhyncha,,"Swainson, 1827",426,434,462,CA,"Mexico, formerly USA",N,N,Nomadic,N,N,highland temperate conifer forest,tropical lowland deciduous forest,,,Y,,,1,,1,1,1,,1,,1,1,,,,,"Pinus seeds, acorns",,,,,,1,1,,,1,,,,,1,"legumes, vegetable matter",,,1,,1,1,tear apart pine cones,May,Aug,1,,,,,1,1,,1,1,,enlarge,1,4,28,,Ovate to rounded ovate,39.5,10.6,,11.1,600,2000,3000,EN,C2a(ii),decreasing,"< 2500 mature, declining, >95% mature in 1 subpopulation",,,,,,"2,000-2,800","3,000-6,000",,,,0.100628758,0.135529017,404.1234139,0.151151652,0.496390737,1.977749176,0.000418766,9.28994E-05,0.001779587,0.000811495,0.956544031,0.036173065,0.00133846,0.002841696,1.894666369,1.916159567,2005.5,4743.5,1,2,0.818892242,3.230780456,22.79860169,10.84327897,26.45,324.77,2.5,2000,2700,Nomadic,67100,1,North-America,45,324.77,1,1.894666369,0,0,0,0,0,0,0,0,Endangered,decreasing,1,1,0,NO,40.5,300,169.9,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1
